[538, 516, 487, 488, 470, 480, 514, 488, 529, 505, 502, 494, 503, 501, 515, 485, 527, 499, 490, 482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[200, 3431, 916, 415, 301, 302, 291, 286, 306, 353, 301, 298, 290, 283, 319, 307, 338, 318, 279, 321, 126, 27, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[79, 4421, 1617, 553, 273, 211, 188, 165, 181, 211, 192, 175, 208, 176, 185, 193, 207, 209, 182, 166, 141, 53, 21, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[40, 4826, 2075, 797, 309, 162, 140, 103, 107, 119, 112, 109, 83, 134, 116, 117, 115, 128, 131, 111, 91, 45, 27, 13, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 4933, 2300, 1045, 388, 186, 106, 65, 59, 91, 62, 58, 53, 70, 67, 68, 73, 80, 73, 63, 55, 45, 24, 15, 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 4936, 2407, 1187, 478, 227, 100, 54, 38, 52, 40, 34, 34, 38, 38, 38, 41, 52, 40, 47, 30, 30, 25, 16, 9, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14, 4977, 2418, 1228, 571, 226, 121, 54, 29, 40, 31, 21, 26, 14, 21, 22, 29, 27, 26, 32, 17, 29, 16, 13, 5, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14, 4927, 2449, 1267, 623, 282, 126, 48, 35, 24, 21, 17, 16, 11, 18, 10, 12, 11, 21, 14, 15, 12, 14, 11, 4, 7, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4911, 2444, 1252, 669, 305, 154, 72, 30, 16, 12, 14, 13, 10, 8, 6, 7, 10, 12, 10, 5, 15, 5, 7, 5, 2, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4951, 2419, 1264, 662, 316, 162, 62, 43, 23, 7, 9, 9, 7, 7, 8, 2, 3, 6, 5, 7, 8, 4, 3, 6, 2, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5017, 2422, 1242, 612, 331, 169, 83, 29, 19, 15, 3, 4, 3, 8, 4, 2, 3, 5, 3, 5, 5, 3, 3, 5, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5011, 2480, 1231, 610, 304, 182, 81, 43, 15, 11, 3, 2, 2, 3, 4, 1, 1, 2, 2, 0, 4, 2, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4979, 2519, 1258, 569, 310, 178, 93, 43, 20, 11, 6, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5010, 2489, 1218, 606, 329, 162, 95, 44, 18, 13, 5, 3, 3, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4997, 2545, 1213, 598, 325, 144, 90, 44, 17, 9, 7, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4976, 2543, 1259, 603, 298, 154, 74, 50, 24, 6, 4, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5070, 2500, 1216, 611, 309, 134, 73, 47, 21, 10, 4, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5013, 2544, 1222, 602, 300, 158, 77, 40, 27, 11, 4, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4996, 2501, 1264, 610, 315, 151, 82, 44, 17, 11, 5, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5036, 2416, 1311, 617, 315, 141, 77, 53, 17, 13, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5063, 2437, 1210, 619, 340, 158, 82, 48, 20, 10, 10, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4929, 2570, 1226, 639, 315, 146, 82, 45, 23, 12, 8, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5004, 2482, 1221, 628, 341, 128, 98, 41, 30, 11, 12, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4976, 2490, 1240, 629, 344, 139, 77, 48, 33, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4997, 2444, 1261, 656, 318, 157, 75, 44, 19, 19, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4988, 2489, 1238, 651, 317, 160, 76, 38, 15, 14, 12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4946, 2498, 1245, 677, 322, 152, 82, 34, 14, 12, 10, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5000, 2501, 1255, 628, 314, 150, 73, 35, 20, 10, 6, 3, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5014, 2486, 1228, 635, 336, 150, 77, 28, 23, 12, 6, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5031, 2447, 1236, 668, 307, 151, 85, 34, 23, 10, 4, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5063, 2427, 1229, 627, 331, 148, 87, 41, 21, 16, 3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5055, 2442, 1225, 630, 313, 157, 86, 42, 27, 15, 4, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4946, 2534, 1274, 625, 298, 166, 72, 41, 22, 14, 5, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4933, 2539, 1280, 641, 281, 162, 69, 48, 22, 18, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5015, 2464, 1216, 665, 301, 163, 89, 36, 28, 14, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5033, 2496, 1230, 633, 302, 154, 72, 38, 19, 9, 8, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4965, 2533, 1243, 616, 341, 168, 58, 33, 25, 6, 6, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4925, 2557, 1227, 640, 330, 173, 80, 33, 14, 4, 6, 6, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4999, 2415, 1302, 652, 297, 169, 96, 35, 16, 10, 3, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5004, 2491, 1232, 654, 298, 165, 86, 33, 20, 14, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4939, 2493, 1302, 653, 318, 149, 69, 41, 16, 13, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4887, 2574, 1254, 662, 322, 148, 84, 36, 18, 10, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5043, 2451, 1242, 634, 308, 166, 88, 40, 14, 7, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4995, 2492, 1245, 633, 295, 185, 81, 43, 17, 4, 5, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5052, 2508, 1227, 574, 326, 162, 93, 32, 15, 4, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4954, 2579, 1224, 616, 320, 156, 80, 36, 21, 7, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 4986, 2524, 1280, 610, 303, 139, 83, 43, 17, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5018, 2510, 1253, 607, 314, 141, 71, 43, 23, 10, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[13, 5026, 2510, 1232, 598, 326, 161, 75, 32, 27, 6, 3, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
